Date,High,Low,Open,Close,Volume,Adj Close
2018-11-01,222.36000061035156,216.80999755859375,219.0500030517578,222.22000122070312,58323200.0,220.5016326904297
2018-11-02,213.64999389648438,205.42999267578125,209.5500030517578,207.47999572753906,91328700.0,205.8756103515625
2018-11-05,204.38999938964844,198.1699981689453,204.3000030517578,201.58999633789062,66163700.0,200.03115844726562
2018-11-06,204.72000122070312,201.69000244140625,201.9199981689453,203.77000427246094,31882900.0,202.19432067871094
2018-11-07,210.05999755859375,204.1300048828125,205.97000122070312,209.9499969482422,33424400.0,208.32650756835938
2018-11-08,210.1199951171875,206.75,209.97999572753906,208.49000549316406,25362600.0,207.5996551513672
2018-11-09,206.00999450683594,202.25,205.5500030517578,204.47000122070312,34365800.0,203.59681701660156
2018-11-12,199.85000610351562,193.7899932861328,199.0,194.1699981689453,51135500.0,193.34078979492188
2018-11-13,197.17999267578125,191.4499969482422,191.6300048828125,192.22999572753906,46882900.0,191.40907287597656
2018-11-14,194.47999572753906,185.92999267578125,193.89999389648438,186.8000030517578,60801000.0,186.0022735595703
2018-11-15,191.97000122070312,186.89999389648438,188.38999938964844,191.41000366210938,46478800.0,190.59259033203125
2018-11-16,194.97000122070312,189.4600067138672,190.5,193.52999877929688,36928300.0,192.7035369873047
2018-11-19,190.6999969482422,184.99000549316406,190.0,185.86000061035156,41925300.0,185.0662841796875
2018-11-20,181.47000122070312,175.50999450683594,178.3699951171875,176.97999572753906,67825200.0,176.2241973876953
2018-11-21,180.27000427246094,176.5500030517578,179.72999572753906,176.77999877929688,31124200.0,176.02505493164062
2018-11-23,176.60000610351562,172.10000610351562,174.94000244140625,172.2899932861328,23624000.0,171.55422973632812
2018-11-26,174.9499969482422,170.25999450683594,174.24000549316406,174.6199951171875,44998500.0,173.87428283691406
2018-11-27,174.77000427246094,170.8800048828125,171.50999450683594,174.24000549316406,41387400.0,173.49591064453125
2018-11-28,181.2899932861328,174.92999267578125,176.72999572753906,180.94000244140625,46062500.0,180.16729736328125
2018-11-29,182.8000030517578,177.6999969482422,182.66000366210938,179.5500030517578,41770000.0,178.78323364257812
2018-11-30,180.3300018310547,177.02999877929688,180.2899932861328,178.5800018310547,39531500.0,177.8173828125
2018-12-03,184.94000244140625,181.2100067138672,184.4600067138672,184.82000732421875,40802500.0,184.03073120117188
2018-12-04,182.38999938964844,176.27000427246094,180.9499969482422,176.69000244140625,41344300.0,175.93545532226562
2018-12-06,174.77999877929688,170.4199981689453,171.75999450683594,174.72000122070312,43098400.0,173.97386169433594
2018-12-07,174.49000549316406,168.3000030517578,173.49000549316406,168.49000549316406,42281600.0,167.77047729492188
2018-12-10,170.08999633789062,163.3300018310547,165.0,169.60000610351562,62026000.0,168.875732421875
2018-12-11,171.7899932861328,167.0,171.66000366210938,168.6300048828125,47281700.0,167.9098663330078
2018-12-12,171.9199981689453,169.02000427246094,170.39999389648438,169.10000610351562,35627700.0,168.37786865234375
2018-12-13,172.57000732421875,169.5500030517578,170.49000549316406,170.9499969482422,31898600.0,170.21995544433594
2018-12-14,169.0800018310547,165.27999877929688,169.0,165.47999572753906,40703700.0,164.7733154296875
2018-12-17,168.35000610351562,162.72999572753906,165.4499969482422,163.94000244140625,44287900.0,163.23989868164062
2018-12-18,167.52999877929688,164.38999938964844,165.3800048828125,166.07000732421875,33841500.0,165.36080932617188
2018-12-19,167.4499969482422,159.08999633789062,166.0,160.88999938964844,49047300.0,160.2029266357422
2018-12-20,162.11000061035156,155.3000030517578,160.39999389648438,156.8300018310547,64773000.0,156.16026306152344
2018-12-21,158.16000366210938,149.6300048828125,156.86000061035156,150.72999572753906,95744600.0,150.0863037109375
2018-12-24,151.5500030517578,146.58999633789062,148.14999389648438,146.8300018310547,37169200.0,146.20297241210938
2018-12-26,157.22999572753906,146.72000122070312,148.3000030517578,157.1699981689453,58582500.0,156.49880981445312
2018-12-27,156.77000427246094,150.07000732421875,155.83999633789062,156.14999389648438,53117100.0,155.483154296875
2018-12-28,158.52000427246094,154.5500030517578,157.5,156.22999572753906,42291400.0,155.5628204345703
2018-12-31,159.36000061035156,156.47999572753906,158.52999877929688,157.74000549316406,35003500.0,157.06637573242188
2019-01-02,158.85000610351562,154.22999572753906,154.88999938964844,157.9199981689453,37039700.0,157.24560546875
2019-01-03,145.72000122070312,142.0,143.97999572753906,142.19000244140625,91312200.0,141.58277893066406
2019-01-04,148.5500030517578,143.8000030517578,144.52999877929688,148.25999450683594,58607100.0,147.62684631347656
2019-01-07,148.8300018310547,145.89999389648438,148.6999969482422,147.92999267578125,54777800.0,147.2982635498047
2019-01-08,151.82000732421875,148.52000427246094,149.55999755859375,150.75,41025300.0,150.10621643066406
2019-01-09,154.52999877929688,149.6300048828125,151.2899932861328,153.30999755859375,45099100.0,152.65528869628906
2019-01-10,153.97000122070312,150.86000061035156,152.5,153.8000030517578,35780700.0,153.14320373535156
2019-01-11,153.6999969482422,151.50999450683594,152.8800048828125,152.2899932861328,27023200.0,151.63963317871094
2019-01-14,151.27000427246094,149.22000122070312,150.85000610351562,150.0,32439200.0,149.3594207763672
2019-01-15,153.38999938964844,150.0500030517578,150.27000427246094,153.07000732421875,28710900.0,152.41632080078125
2019-01-16,155.8800048828125,153.0,153.0800018310547,154.94000244140625,30569700.0,154.27833557128906
2019-01-17,157.66000366210938,153.25999450683594,154.1999969482422,155.86000061035156,29821200.0,155.19439697265625
2019-01-18,157.8800048828125,155.97999572753906,157.5,156.82000732421875,33751000.0,156.1503143310547
2019-01-22,156.72999572753906,152.6199951171875,156.41000366210938,153.3000030517578,30394000.0,152.6453399658203
2019-01-23,155.13999938964844,151.6999969482422,154.14999389648438,153.9199981689453,23130600.0,153.26268005371094
2019-01-24,154.47999572753906,151.74000549316406,154.11000061035156,152.6999969482422,25441500.0,152.0478973388672
2019-01-25,158.1300048828125,154.32000732421875,155.47999572753906,157.75999450683594,33535500.0,157.08628845214844
2019-01-28,156.3300018310547,153.66000366210938,155.7899932861328,156.3000030517578,26192100.0,155.6325225830078
2019-01-29,158.1300048828125,154.11000061035156,156.25,154.67999267578125,41587200.0,154.01943969726562
2019-01-30,166.14999389648438,160.22999572753906,163.25,165.25,61109800.0,164.54429626464844
2019-01-31,169.0,164.55999755859375,166.11000061035156,166.44000244140625,40739600.0,165.72921752929688
2019-02-01,168.97999572753906,165.92999267578125,166.9600067138672,166.52000427246094,32668100.0,165.8088836669922
2019-02-04,171.66000366210938,167.27999877929688,167.41000366210938,171.25,31495500.0,170.5186767578125
2019-02-05,175.0800018310547,172.35000610351562,172.86000061035156,174.17999267578125,36101600.0,173.4361572265625
2019-02-06,175.57000732421875,172.85000610351562,174.64999389648438,174.24000549316406,28239600.0,173.49591064453125
2019-02-07,173.94000244140625,170.33999633789062,172.39999389648438,170.94000244140625,31741700.0,170.2100067138672
2019-02-08,170.66000366210938,168.4199981689453,168.99000549316406,170.41000366210938,23820000.0,170.41000366210938
2019-02-11,171.2100067138672,169.25,171.0500030517578,169.42999267578125,20993400.0,169.42999267578125
2019-02-12,171.0,169.6999969482422,170.10000610351562,170.88999938964844,22283500.0,170.88999938964844
2019-02-13,172.47999572753906,169.9199981689453,171.38999938964844,170.17999267578125,22490200.0,170.17999267578125
2019-02-14,171.25999450683594,169.3800048828125,169.7100067138672,170.8000030517578,21835700.0,170.8000030517578
2019-02-15,171.6999969482422,169.75,171.25,170.4199981689453,24626800.0,170.4199981689453
2019-02-19,171.44000244140625,169.49000549316406,169.7100067138672,170.92999267578125,18972800.0,170.92999267578125
2019-02-20,173.32000732421875,170.99000549316406,171.19000244140625,172.02999877929688,26114400.0,172.02999877929688
2019-02-21,172.3699951171875,170.3000030517578,171.8000030517578,171.05999755859375,17249700.0,171.05999755859375
2019-02-22,173.0,171.3800048828125,171.5800018310547,172.97000122070312,18913200.0,172.97000122070312
2019-02-25,175.8699951171875,173.9499969482422,174.16000366210938,174.22999572753906,21873400.0,174.22999572753906
2019-02-26,175.3000030517578,173.1699981689453,173.7100067138672,174.3300018310547,17070200.0,174.3300018310547
2019-02-27,175.0,172.72999572753906,173.2100067138672,174.8699951171875,27835400.0,174.8699951171875
2019-02-28,174.91000366210938,172.9199981689453,174.32000732421875,173.14999389648438,28215400.0,173.14999389648438
2019-03-01,175.14999389648438,172.88999938964844,174.27999877929688,174.97000122070312,25886200.0,174.97000122070312
2019-03-04,177.75,173.97000122070312,175.69000244140625,175.85000610351562,27436200.0,175.85000610351562
2019-03-05,176.0,174.5399932861328,175.94000244140625,175.52999877929688,19737400.0,175.52999877929688
2019-03-06,175.49000549316406,173.94000244140625,174.6699981689453,174.52000427246094,20810400.0,174.52000427246094
2019-03-07,174.44000244140625,172.02000427246094,173.8699951171875,172.5,24796400.0,172.5
2019-03-08,173.07000732421875,169.5,170.32000732421875,172.91000366210938,23999400.0,172.91000366210938
2019-03-11,179.1199951171875,175.35000610351562,175.49000549316406,178.89999389648438,32011000.0,178.89999389648438
2019-03-12,182.6699981689453,179.3699951171875,180.0,180.91000366210938,32467600.0,180.91000366210938
2019-03-13,183.3000030517578,180.9199981689453,182.25,181.7100067138672,31032500.0,181.7100067138672
2019-03-14,184.10000610351562,182.55999755859375,183.89999389648438,183.72999572753906,23579500.0,183.72999572753906
2019-03-15,187.3300018310547,183.74000549316406,184.85000610351562,186.1199951171875,39042900.0,186.1199951171875
2019-03-18,188.38999938964844,185.7899932861328,185.8000030517578,188.02000427246094,26219800.0,188.02000427246094
2019-03-19,188.99000549316406,185.9199981689453,188.35000610351562,186.52999877929688,31646400.0,186.52999877929688
2019-03-20,189.49000549316406,184.72999572753906,186.22999572753906,188.16000366210938,31035200.0,188.16000366210938
2019-03-21,196.3300018310547,189.80999755859375,190.02000427246094,195.08999633789062,51034200.0,195.08999633789062
2019-03-22,197.69000244140625,190.77999877929688,195.33999633789062,191.0500030517578,42407700.0,191.0500030517578
2019-03-25,191.97999572753906,186.60000610351562,191.50999450683594,188.74000549316406,43845300.0,188.74000549316406
2019-03-26,192.8800048828125,184.5800018310547,191.66000366210938,186.7899932861328,49719500.0,186.7899932861328
2019-03-27,189.75010681152344,186.5500030517578,188.75,188.47000122070312,29566518.0,188.47000122070312
